Creationtime,Einddatum,Einddatumgepland,Hoofdzaak_id,Zaak_id,Zaaknummer,Omschrijving,Registratiedatum,Startdatum,Toelichting,UiterlijkeEinddatumAfdoening,VerantwoordelijkeOrganisatie,VertrouwelijkheidAanduiding,Zaaktype_id,When,Change
2022-01-18 12:00:28.270,2022-01-18,2022-03-15,,d260f60c-476e-4760-bb77-7ceb6e9c4824,Z2022-00000004,omschrijving 354,2022-01-18,2022-01-18,toelichting 354,2022-03-15,805307631,Openbaar,d76e354b-f6fd-465d-9ab1-5c9e515e8992,2025-07-06 11:44:11.787,insert
2022-01-26 14:18:59.473,2022-02-08,2022-03-23,,48fb53aa-d3f4-4e79-b5e0-d0ada7a80b01,Z2022-00000009,omschrijving 355,2022-01-26,2022-01-26,toelichting 355,2022-03-23,805307631,Openbaar,d76e354b-f6fd-465d-9ab1-5c9e515e8992,2025-07-06 11:44:11.789,insert
2022-01-11 09:56:37.983,2022-01-11,2022-03-08,,dfa4c11c-891e-4767-9a85-815fc2142d01,Z2022-00000001,omschrijving 356,2022-01-11,2022-01-11,toelichting 356,2022-03-08,805307631,Openbaar,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-07-06 11:44:11.853,insert
2022-02-23 11:09:15.599,2022-02-23,2022-04-20,,36e68e67-d25b-4171-93ba-347fae97316f,Z2022-00000014,omschrijving 357,2022-02-23,2022-02-23,toelichting 357,2022-04-20,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:44:12.026,insert
2022-02-23 11:17:28.496,2022-02-23,2022-04-20,,49b8721d-7641-4725-a3b3-c8770748831d,Z2022-00000015,omschrijving 358,2022-02-23,2022-02-23,toelichting 358,2022-04-20,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:44:12.026,insert
2022-02-23 11:21:53.351,2022-03-17,2022-04-20,,b1f55d9f-d74e-4067-b8a7-eac7aa38cad2,Z2022-00000016,omschrijving 359,2022-02-23,2022-02-23,toelichting 359,2022-04-20,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:44:12.028,insert
2022-03-01 09:36:40.040,2022-03-17,2022-04-26,,6252fc6d-849c-4757-900a-c6f76ceb8d80,Z2022-00000018,omschrijving 360,2022-03-01,2022-03-01,toelichting 360,2022-04-26,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:44:12.126,insert
2023-02-01 10:17:24.238,2024-08-21,2023-03-29,,b6d624fe-e368-4e79-8eba-68c6a46e3e10,Z2023-00000029,omschrijving 361,2023-02-01,2023-03-15,toelichting 361,2023-04-12,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:12.257,insert
2022-08-30 10:18:05.226,2022-08-30,2022-10-25,,ad2a6470-155a-4863-9197-23c238d033be,Z2022-00000075,omschrijving 362,2022-08-30,2022-08-30,toelichting 362,2022-10-25,805307631,Openbaar,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-07-06 11:44:12.258,insert
2023-02-01 09:20:35.376,2023-02-01,2023-03-01,,20d87c6b-a945-473a-ad82-8d4130da2501,Z2023-00000028,omschrijving 363,2023-02-01,2023-02-01,toelichting 363,2023-03-01,805307631,Openbaar,26705253-e075-4c66-8a87-ae15689d620a,2025-07-06 11:44:12.259,insert
2022-11-01 08:56:32.967,2023-02-01,2022-12-27,,fc0eca27-46e2-49ac-a81f-99ddd5c0aaa5,Z2022-00000109,omschrijving 364,2022-11-01,2022-11-01,toelichting 364,2022-12-27,805307631,Openbaar,f0c4b7be-e5cb-4be1-8f58-8c0c14619358,2025-07-06 11:44:12.667,insert
2022-11-01 12:29:53.990,2023-02-01,2022-12-20,,25d6346b-1357-41d1-88e4-1882cda930d7,Z2022-00000110,omschrijving 365,2022-11-01,2022-12-06,toelichting 365,2023-01-03,805307631,Openbaar,7ad7f3b1-cba4-4d89-8e2d-ae92d16f34dc,2025-07-06 11:44:12.741,insert
2022-09-16 09:32:22.835,2022-09-16,2022-11-11,,b5e78fd5-d3b6-4e05-bc91-8cda7c141866,Z2022-00000085,omschrijving 366,2022-09-16,2022-09-16,toelichting 366,2022-11-11,805307631,Openbaar,2f4dfe9b-f736-4442-90fc-3aa099fa8d0b,2025-07-06 11:44:13.928,insert
2022-07-01 10:59:29.263,2022-07-01,2022-08-26,,6d6f8166-f48d-4e56-9a4d-33aa626465d8,Z2022-00000062,omschrijving 367,2022-07-01,2022-07-01,toelichting 367,2022-08-26,805307631,Openbaar,e333f13b-d86d-4d37-88b1-a8a8b4ca2a99,2025-07-06 11:44:22.148,insert
2022-07-01 11:10:06.484,2022-08-30,2022-08-26,,eda410f8-d322-4c7f-b7a8-c1a56cad2744,Z2022-00000063,omschrijving 368,2022-07-01,2022-07-01,toelichting 368,2022-08-26,805307631,Openbaar,fc54810f-1c9a-41e5-9009-8396911e4382,2025-07-06 11:44:22.148,insert
2024-01-30 17:50:48.736,,2024-02-13,,83e1c8f7-b560-43fb-8d88-0209b1e9620d,Z2024-00000005,omschrijving 369,2024-01-30,2024-01-30,toelichting 369,2024-02-27,805307631,Openbaar,4fdc356e-6d07-4557-93f3-470279094c33,2025-07-06 11:44:25.557,insert
2024-02-05 14:22:51.753,,2026-10-31,,57e0a8af-a2bf-4c39-8e75-65cf1072ac57,Z2024-00000007,omschrijving 370,2024-02-05,2024-02-05,toelichting 370,2026-10-31,805307631,Openbaar,9e7b7765-8093-4a1e-b833-e4cbde5f2caf,2025-07-06 11:44:26.149,insert
2024-02-08 10:13:46.836,,2024-08-08,,94aa70d5-65b8-47b2-a122-82ec14e50a2d,Z2024-00000008,omschrijving 371,2024-02-08,2024-02-08,toelichting 371,2024-08-08,805307631,Zaakvertrouwelijk,744d2e30-c4da-4d55-8ea2-889516effa5b,2025-07-06 11:44:26.153,insert
2024-02-08 11:33:47.589,,2024-05-02,,47e3c557-4ad0-4e10-ae46-93aac45a17d1,Z2024-00000009,omschrijving 372,2024-02-08,2024-02-08,toelichting 372,2024-05-02,805307631,Openbaar,6eca45f6-d417-4f1b-93da-c59eec297e44,2025-07-06 11:44:26.246,insert
2022-03-15 13:04:15.595,2022-06-24,2022-04-12,,2dbd6043-d088-43a4-b2cd-25f2a0a7da33,Z2022-00000031,omschrijving 373,2022-03-15,2022-03-15,toelichting 373,2022-04-12,805307631,Openbaar,733172c2-004e-439a-95b6-5aa0eb5fe1f9,2025-07-06 11:44:27.633,insert
2022-06-28 13:39:33.162,2022-06-28,2022-08-23,,aedb2030-cf15-4ae1-97ce-b9ea0228d54c,Z2022-00000059,omschrijving 374,2022-06-28,2022-06-28,toelichting 374,2022-08-23,805307631,Openbaar,e333f13b-d86d-4d37-88b1-a8a8b4ca2a99,2025-07-06 11:44:28.238,insert
2022-06-29 09:43:06.232,2022-06-29,2022-08-24,,2f780fb3-e352-43ed-ae5b-aeac3996d37a,Z2022-00000060,omschrijving 375,2022-06-29,2022-06-29,toelichting 375,2022-08-24,805307631,Openbaar,e333f13b-d86d-4d37-88b1-a8a8b4ca2a99,2025-07-06 11:44:28.761,insert
2022-10-18 10:24:33.785,2022-10-19,2022-11-03,,b6014963-9060-4cd9-9e6f-537a34718ca6,Z2022-00000098,omschrijving 376,2022-10-18,2022-10-20,toelichting 376,2022-11-17,805307631,Openbaar,80e458e0-92c9-42e0-8d08-ea2118aad44a,2025-07-06 11:44:32.126,insert
2022-03-28 15:20:34.547,2022-06-24,2022-04-25,,45b8900d-0211-4e01-b6a7-a92c576b100d,Z2022-00000042,omschrijving 377,2022-03-28,2022-03-28,toelichting 377,2022-04-25,805307631,Openbaar,733172c2-004e-439a-95b6-5aa0eb5fe1f9,2025-07-06 11:44:32.555,insert
2022-05-04 08:24:05.212,2022-06-24,2025-01-27,,6848c1b2-85cd-47b8-84ca-5140fd54d001,Z2022-00000047,omschrijving 378,2022-05-04,2022-05-04,toelichting 378,2025-01-27,805307631,Beperkt openbaar,6f9e4c51-cd14-4fff-a5c6-2b998f7dd12b,2025-07-06 11:44:32.556,insert
2022-05-12 11:33:58.147,2022-06-24,2022-07-07,,eac88367-db13-4507-adcf-ad71d90fd4fe,Z2022-00000052,omschrijving 379,2022-05-12,2022-05-12,toelichting 379,2022-07-07,805307631,Openbaar,1ffbc9e5-9fd1-44e8-a046-87765a0fe14c,2025-07-06 11:44:32.558,insert
2022-09-26 09:32:57.516,2022-10-28,2022-10-14,,efe299df-1665-45a3-93fa-4c31cae11604,Z2022-00000090,omschrijving 380,2022-09-26,2022-09-30,toelichting 380,2022-10-28,805307631,Openbaar,8b7a597a-f887-48e7-b615-9e0b1b3e5f53,2025-07-06 11:44:33.728,insert
2024-04-17 07:46:29.188,,2027-01-11,,0476d223-4f58-4602-a3bd-b288f371306f,Z2024-00000070,omschrijving 381,2024-04-17,2024-04-17,toelichting 381,2027-01-11,805307631,Openbaar,ad945a0a-4d41-4572-8b59-ee1633fefc3c,2025-07-06 11:44:36.955,insert
2024-04-02 09:38:19.810,,2024-04-30,,11ef0c2d-ff4d-4490-be19-af14f22da310,Z2024-00000034,omschrijving 382,2024-04-02,2024-04-02,toelichting 382,2024-04-30,805307631,Openbaar,00aac02a-333d-43f0-85b1-3ac94c14d902,2025-07-06 11:44:36.978,insert
2024-03-18 10:16:54.695,,2024-04-01,,3166fa3a-2de4-4040-aed0-7816db44a0d3,Z2024-00000027,omschrijving 383,2024-03-18,2024-03-18,toelichting 383,2024-04-15,805307631,Openbaar,ddeff85c-a0ea-48b1-9f7d-4d69ff2f9f40,2025-07-06 11:44:38.039,insert
2022-11-14 10:05:19.786,2022-11-14,2022-11-28,,83654bc6-909a-470a-ac4f-731601204632,Z2022-00000126,omschrijving 384,2022-11-14,2022-11-14,toelichting 384,2022-12-12,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:39.961,insert
2022-11-14 13:12:20.913,2022-11-14,2023-01-09,,de8384e4-5118-47cc-93cb-5db2ba6a0eb9,Z2022-00000127,omschrijving 385,2022-11-14,2022-11-14,toelichting 385,2023-01-09,805307631,Openbaar,0fcf3834-1270-41ce-89e5-bb69665ddec0,2025-07-06 11:44:42.954,insert
2024-03-20 11:56:52.202,,2024-04-17,,4b948aa1-20c0-40d7-9caa-6f0e30dd8ec6,Z2024-00000028,omschrijving 386,2024-03-20,2024-03-20,toelichting 386,2024-04-17,805307631,Openbaar,00aac02a-333d-43f0-85b1-3ac94c14d902,2025-07-06 11:44:43.164,insert
2024-03-22 13:03:39.766,2024-03-26,2024-09-20,,4cdc91ee-00f9-4315-b463-3f54676e46a2,Z2024-00000031,omschrijving 387,2024-03-22,2024-03-22,toelichting 387,2024-09-20,805307631,Openbaar,02feced3-2eaf-4d7f-9ec9-ce78b0963d45,2025-07-06 11:44:43.256,insert
2024-04-16 09:14:50.004,2025-05-28,2024-05-02,,51ba256e-6303-4f67-b47f-8ab6ad407d38,Z2024-00000066,omschrijving 388,2024-04-16,2024-04-18,toelichting 388,2024-05-16,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:43.270,insert
2024-04-05 08:50:13.373,,2024-04-19,,56b2d32b-51a7-461a-80af-9f52dd1a82a0,Z2024-00000041,omschrijving 389,2024-04-05,2024-04-05,toelichting 389,2024-05-03,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:43.348,insert
2024-04-09 10:06:33.924,,2024-09-24,,595131ec-aac0-4489-b88b-c3845630d70b,Z2024-00000048,omschrijving 390,2024-04-09,2024-04-09,toelichting 390,2024-09-24,805307631,Openbaar,d830fda3-304f-4bb3-952d-71a59ae62611,2025-07-06 11:44:43.469,insert
2024-04-05 09:17:58.988,,2024-07-22,,637b456f-007a-474a-a8aa-d379f0744ecf,Z2024-00000042,omschrijving 391,2024-04-05,2024-04-05,toelichting 391,2024-09-02,805307631,Openbaar,02feced3-2eaf-4d7f-9ec9-ce78b0963d45,2025-07-06 11:44:43.730,insert
2024-04-15 10:56:30.183,,2027-01-09,,70435fa4-af70-449a-af53-95ca83d3bad7,Z2024-00000062,omschrijving 392,2024-04-15,2024-04-15,toelichting 392,2027-01-09,805307631,vertrouwelijk,ad945a0a-4d41-4572-8b59-ee1633fefc3c,2025-07-06 11:44:43.940,insert
2024-04-08 10:55:50.089,,2024-05-06,,73acc63c-08c5-4753-a7e8-9db8f38df284,Z2024-00000047,omschrijving 393,2024-04-08,2024-04-08,toelichting 393,2024-05-06,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:44:44.039,insert
2024-03-22 12:37:16.744,,2024-04-07,,7a46d6ae-38cd-4b46-924c-ca01c890da4d,Z2024-00000030,omschrijving 394,2024-03-22,2024-03-24,toelichting 394,2024-04-21,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:44.045,insert
2023-04-17 10:22:46.656,2024-11-20,2023-06-12,,6589bfda-d2a5-456d-98f1-dc4eac25c51b,Z2023-00000067,omschrijving 395,2023-04-17,2023-04-17,toelichting 395,2023-06-12,805307631,Openbaar,941426f1-967b-4b9c-837b-79491fa2920b,2025-07-06 11:44:44.231,insert
2024-03-15 12:14:27.103,,2024-03-29,,866a7de4-a935-4cd3-a806-010f0a3acace,Z2024-00000026,omschrijving 396,2024-03-15,2024-03-15,toelichting 396,2024-04-12,805307631,Openbaar,ddeff85c-a0ea-48b1-9f7d-4d69ff2f9f40,2025-07-06 11:44:45.774,insert
2024-04-08 09:06:14.922,,2024-04-24,,8ea8d568-d134-4d5b-80b3-02d7ec0b56af,Z2024-00000043,omschrijving 397,2024-04-08,2024-04-10,toelichting 397,2024-05-08,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:45.847,insert
2024-04-11 14:35:22.646,2025-06-04,2024-04-25,,8fca040c-511f-4705-b8b5-8b22df645f83,Z2024-00000059,omschrijving 398,2024-04-11,2024-04-11,toelichting 398,2024-05-09,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:45.847,insert
2024-04-15 10:59:24.321,2025-06-04,2024-04-30,,907c9832-54c4-49ee-bf42-97b4cd5ba091,Z2024-00000063,omschrijving 399,2024-04-15,2024-04-16,toelichting 399,2024-05-14,805307631,Zaakvertrouwelijk,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:45.848,insert
2024-04-11 13:20:27.923,2025-06-04,2024-04-25,,921d4dec-ea45-462e-8aca-ae3c1b50e7bb,Z2024-00000055,omschrijving 400,2024-04-11,2024-04-11,toelichting 400,2024-05-09,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:45.849,insert
2024-04-16 09:12:38.683,2025-06-04,2024-04-30,,94cd9b19-f199-4371-9b04-0b3c9ed4ad1c,Z2024-00000065,omschrijving 401,2024-04-16,2024-04-16,toelichting 401,2024-05-14,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:45.852,insert
2024-04-11 13:25:38.161,2025-06-04,2024-04-25,,9d9f2cb1-a597-40d6-8662-f17d14f94528,Z2024-00000057,omschrijving 402,2024-04-11,2024-04-11,toelichting 402,2024-05-09,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:45.958,insert
2024-04-15 10:26:27.762,2025-06-04,2024-04-29,,a0438a8c-c6fb-44e2-a629-6c5049b109a8,Z2024-00000060,omschrijving 403,2024-04-15,2024-04-15,toelichting 403,2024-05-13,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:45.959,insert
2024-03-22 12:34:48.407,,2024-04-05,,a87fec02-6d46-49bc-98ec-6556df304aca,Z2024-00000029,omschrijving 404,2024-03-22,2024-03-22,toelichting 404,2024-04-19,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:46.104,insert
2024-04-11 10:40:14.071,2025-06-04,2024-06-06,,b014daa8-649f-40a9-a3e9-e455ead0cd86,Z2024-00000052,omschrijving 405,2024-04-11,2024-04-11,toelichting 405,2024-06-06,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:44:46.234,insert
2024-04-02 09:52:15.520,,2024-04-30,,b152d8df-cfc4-4e67-9a73-685e6328bb30,Z2024-00000036,omschrijving 406,2024-04-02,2024-04-02,toelichting 406,2024-04-30,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:44:46.334,insert
2024-04-11 13:27:20.196,2025-06-04,2024-04-25,,b7996046-fd05-4f17-85ac-7a9accc158ab,Z2024-00000058,omschrijving 407,2024-04-11,2024-04-11,toelichting 407,2024-05-09,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:46.796,insert
2024-04-02 09:44:14.372,,2024-04-30,,b82ebf4d-5605-4e39-8ad0-ac5edf89454f,Z2024-00000035,omschrijving 408,2024-04-02,2024-04-02,toelichting 408,2024-04-30,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:44:46.797,insert
2024-04-03 09:02:28.186,,2024-05-15,,c6a86f5d-2be9-4194-8ecd-ff958a82649f,Z2024-00000037,omschrijving 409,2024-04-03,2024-04-03,toelichting 409,2024-05-15,805307631,Openbaar,b49df0f2-4806-4fa6-af8c-05e26f7f38c9,2025-07-06 11:44:46.832,insert
2024-04-11 13:22:35.656,2025-06-04,2024-04-25,,cb5a0f95-0ffb-46ef-8a2d-e178d6f0ffb8,Z2024-00000056,omschrijving 410,2024-04-11,2024-04-11,toelichting 410,2024-05-09,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:47.326,insert
2024-04-11 13:19:18.600,2025-06-04,2024-04-25,,f1084e41-56cf-4686-af5f-06b167649a4f,Z2024-00000054,omschrijving 411,2024-04-11,2024-04-11,toelichting 411,2024-05-09,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:48.139,insert
2024-04-16 09:12:04.802,2025-06-04,2024-04-30,,f406fefd-e571-4768-8a45-297364c6477d,Z2024-00000064,omschrijving 412,2024-04-16,2024-04-16,toelichting 412,2024-05-14,805307631,Openbaar,3a15fe08-3b83-41e5-92d9-9e25578c127e,2025-07-06 11:44:48.139,insert
2024-04-16 10:00:15.192,2025-06-04,2024-06-11,,f690d31d-db79-4461-a0dd-d744cfaf9b51,Z2024-00000067,omschrijving 413,2024-04-16,2024-04-16,toelichting 413,2024-06-11,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:44:48.140,insert
2024-04-15 10:47:48.320,2025-06-04,2024-04-29,,fa66821d-3505-445d-9277-4beb44abb7df,Z2024-00000061,omschrijving 414,2024-04-15,2024-04-15,toelichting 414,2027-01-09,805307631,Openbaar,498d1efa-5cf6-4300-b346-9d85e4399774,2025-07-06 11:44:48.141,insert
2024-04-11 13:10:28.648,,2027-01-05,,fbe490a6-4b7f-43b4-9cfa-a609a18c80a4,Z2024-00000053,omschrijving 415,2024-04-11,2024-04-11,toelichting 415,2027-01-05,805307631,Openbaar,ad945a0a-4d41-4572-8b59-ee1633fefc3c,2025-07-06 11:44:48.141,insert
2024-04-30 10:22:14.341,2024-04-30,2024-06-25,,1c21075e-d778-47e7-9c12-afd78585322d,Z2024-00000072,omschrijving 416,2024-04-30,2024-04-30,toelichting 416,2024-06-25,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:44:48.182,insert
2024-05-07 16:26:13.759,2025-05-28,2024-07-02,,9aef450f-7558-4628-b32d-d777f585aa3b,Z2024-00000077,omschrijving 417,2024-05-07,2024-05-07,toelichting 417,2024-07-02,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:44:48.485,insert
2024-05-06 13:40:14.698,2025-05-28,2024-07-01,,abdc2faf-5e1f-42b1-8acb-79b0ae62f126,Z2024-00000076,omschrijving 418,2024-05-06,2024-05-06,toelichting 418,2024-07-01,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:44:48.528,insert
2023-03-07 11:01:27.119,2024-08-21,2023-03-21,,fd8d6861-ce35-478b-9273-72f85674c6c3,Z2023-00000046,omschrijving 419,2023-03-07,2023-03-07,toelichting 419,2023-04-04,805307631,Openbaar,6e27166b-6ec9-43a7-8221-cc21f24072d8,2025-07-06 11:44:49.154,insert
2022-07-12 13:14:47.917,2022-08-30,2022-07-26,,4052265d-9c28-43a4-8676-eb018dc0bd60,Z2022-00000066,omschrijving 420,2022-07-12,2022-07-12,toelichting 420,2022-08-09,805307631,Openbaar,ae7ff4ff-8089-418c-b94a-2838b872b7c4,2025-07-06 11:44:49.433,insert
2022-02-01 11:52:04.829,2022-02-09,2022-03-29,,d321c36a-e1b1-4a2d-bce5-d9ba50d463e4,Z2022-00000012,omschrijving 421,2022-02-01,2022-02-01,toelichting 421,2022-03-29,805307631,Openbaar,d76e354b-f6fd-465d-9ab1-5c9e515e8992,2025-07-06 11:44:52.327,insert
2023-09-01 11:10:13.214,,2023-10-27,,0fa58374-fc09-4704-8ba4-4aefdff61e7a,Z2023-00000119,omschrijving 422,2023-09-01,2023-09-01,toelichting 422,2023-10-27,805307631,Openbaar,d4771f31-881d-442a-b8dc-4bc3adf0d6ef,2025-07-06 11:44:52.562,insert
2022-11-07 10:37:14.907,2022-11-07,2022-11-21,,53ab4484-789f-4e79-98d4-a6f8e667ccf5,Z2022-00000114,omschrijving 423,2022-11-07,2022-11-07,toelichting 423,2022-12-05,805307631,Openbaar,7ad7f3b1-cba4-4d89-8e2d-ae92d16f34dc,2025-07-06 11:44:54.958,insert
2022-03-15 13:04:14.433,2022-09-20,2022-05-10,,f683c5be-d1e9-4bfb-ac41-0f1bc8d0154b,Z2022-00000030,omschrijving 424,2022-03-15,2022-03-15,toelichting 424,2022-05-10,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:44:59.380,insert
2022-07-19 13:13:10.731,2022-09-20,2022-08-05,,715baa1d-8953-4372-a923-80d76233d7bc,Z2022-00000070,omschrijving 425,2022-07-19,2022-07-22,toelichting 425,2022-08-19,805307631,Openbaar,ae7ff4ff-8089-418c-b94a-2838b872b7c4,2025-07-06 11:44:59.380,insert
2022-08-30 12:14:56.311,2022-09-20,2022-09-13,,868cb04d-6acc-4364-82a7-7b540f13d73c,Z2022-00000078,omschrijving 426,2022-08-30,2022-08-30,toelichting 426,2022-09-27,805307631,Openbaar,8b7a597a-f887-48e7-b615-9e0b1b3e5f53,2025-07-06 11:44:59.425,insert
2024-05-16 15:01:38.786,2025-05-28,2024-05-30,,ce130a77-0379-4507-8a20-84aec5db7af5,Z2024-00000079,omschrijving 427,2024-05-16,2024-05-16,toelichting 427,2024-06-13,805307631,Openbaar,4fdc356e-6d07-4557-93f3-470279094c33,2025-07-06 11:45:02.178,insert
2025-02-18 09:46:32.022,2025-05-27,2027-11-24,,00fa4b79-f4f4-4131-82b1-d70112583597,Z2025-00000032,omschrijving 428,2025-02-18,2025-02-28,toelichting 428,2027-11-24,805307631,Openbaar,cc24f701-75eb-4a4b-84e8-921a9706ec2a,2025-07-06 11:45:03.558,insert
2022-11-07 12:17:13.352,2022-12-05,2023-01-02,,75b7c7c5-a88b-4725-a442-94561d883f6d,Z2022-00000119,omschrijving 429,2022-11-07,2022-11-07,toelichting 429,2023-01-02,805307631,Openbaar,0fcf3834-1270-41ce-89e5-bb69665ddec0,2025-07-06 11:45:03.936,insert
2025-02-18 10:30:16.202,2025-02-18,2025-03-04,,8650a57b-1c4a-46e2-af28-c1613da6a38e,Z2025-00000033,omschrijving 430,2025-02-18,2025-02-18,toelichting 430,2025-03-18,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:04.966,insert
2024-06-07 10:19:40.104,2025-05-28,2024-06-09,,53bfce03-0fc6-485d-9dad-c2e15ab39853,Z2024-00000088,omschrijving 431,2024-06-07,2024-06-07,toelichting 431,2024-06-09,805307631,Openbaar,350b4a8f-acf2-4575-8dd3-7267438d5954,2025-07-06 11:45:05.248,insert
2025-02-18 10:46:18.690,2025-05-20,2025-03-13,,b8ae8890-0359-4a33-b4e7-11348d0e92f8,Z2025-00000034,omschrijving 432,2025-02-18,2025-02-27,toelichting 432,2025-03-27,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:05.434,insert
2024-06-10 13:24:10.032,2025-05-28,2024-08-05,,241334ee-0ccd-4b12-9f78-111d15bc0de0,Z2024-00000089,omschrijving 433,2024-06-10,2024-06-10,toelichting 433,2024-08-05,805307631,Openbaar,4aded2db-03b7-4207-931e-cd0e2b3ae774,2025-07-06 11:45:05.793,insert
2024-06-10 13:26:54.600,2025-05-28,2024-06-27,,0b6f00ba-0442-4624-8433-0c98733d4840,Z2024-00000090,omschrijving 434,2024-06-10,2024-06-13,toelichting 434,2024-07-11,805307631,Openbaar,7aeb2b7e-be6f-45ec-9230-680dd9fc6b84,2025-07-06 11:45:05.851,insert
2022-05-25 10:28:18.907,2022-10-18,2022-07-20,,e44da149-ad9f-4435-ac75-f07228f4a1e1,Z2022-00000053,omschrijving 435,2022-05-25,2022-05-25,toelichting 435,2022-07-20,805307631,Openbaar,040a0883-a963-4d8e-86b8-e7aca4ec5643,2025-07-06 11:45:05.958,insert
2022-07-20 09:54:01.692,2022-10-18,2022-09-14,,d71da31b-a5c3-4796-a9f1-6a89623f1d9b,Z2022-00000071,omschrijving 436,2022-07-20,2022-07-20,toelichting 436,2022-09-14,805307631,Openbaar,162ad5d6-198b-4161-a625-77494cd7f20e,2025-07-06 11:45:05.959,insert
2024-06-12 09:30:53.638,2025-05-28,2024-06-17,,f8f06484-421f-46c8-9882-7d77cf941966,Z2024-00000091,omschrijving 437,2024-06-12,2024-06-12,toelichting 437,2024-06-17,805307631,Openbaar,726d09b9-e677-43e6-8202-25a823359063,2025-07-06 11:45:06.226,insert
2024-06-13 13:44:16.542,2025-05-28,2024-08-08,,5c009d34-01f1-45cc-b531-e556049e5780,Z2024-00000092,omschrijving 438,2024-06-13,2024-06-13,toelichting 438,2024-08-08,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:45:06.548,insert
2024-06-17 09:10:03.741,,2027-03-13,,fff7efa7-3338-4bf8-a958-f100b1008ab0,Z2024-00000093,omschrijving 439,2024-06-17,2024-06-17,toelichting 439,2027-03-13,805307631,Openbaar,f4103427-c016-43e7-81cf-0a46aef1991d,2025-07-06 11:45:06.738,insert
2024-06-17 10:11:54.998,2024-06-17,2024-07-01,,d6c07752-98ac-4d50-87be-8bb363f552f9,Z2024-00000094,omschrijving 440,2024-06-17,2024-06-17,toelichting 440,2024-07-15,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:06.784,insert
2024-06-17 10:17:42.438,2025-05-28,2024-07-02,,a256f003-17d2-4d05-8fd9-3d9983a9b694,Z2024-00000095,omschrijving 441,2024-06-17,2024-06-18,toelichting 441,2024-07-16,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:06.785,insert
2025-02-24 11:37:33.276,2025-05-20,2025-03-24,,035b08ab-56ae-45d4-b5d2-532c93399325,Z2025-00000041,omschrijving 442,2025-02-24,2025-02-24,toelichting 442,2025-03-24,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:45:08.561,insert
